source_product_id,source_title,source_url,link_type,target_id,target_title,target_url,anchor_text,reason,suggested_placement,http_status,effective_url,redirect_count,http_error,validation,batch_id,link_present_in_content,final_target_http_status,final_target_effective_url,final_qa_status
357,"Custom Kraft Pastry Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,related_product,295,"Custom Pastry Box with Clear Window",http://localhost/hopgiayvpn/product/custom-pastry-box-with-clear-window/,"custom pastry box with clear window","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-pastry-box-with-clear-window/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/product/custom-pastry-box-with-clear-window/,PASS
357,"Custom Kraft Pastry Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,related_product,416,"Custom Pastry Gift Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,"custom pastry gift box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,PASS
357,"Custom Kraft Pastry Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,related_product,248,"Custom Pastry Sleeve Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-sleeve-box-with-insert/,"custom pastry sleeve box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-pastry-sleeve-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/product/custom-pastry-sleeve-box-with-insert/,PASS
367,"Custom Mooncake Packaging Box",http://localhost/hopgiayvpn/product/custom-mooncake-packaging-box/,category_hub,,"Bakery Packaging Boxes",http://localhost/hopgiayvpn/products/bakery-packaging-boxes/,"bakery packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/bakery-packaging-boxes/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/products/bakery-packaging-boxes/,PASS
367,"Custom Mooncake Packaging Box",http://localhost/hopgiayvpn/product/custom-mooncake-packaging-box/,related_product,295,"Custom Pastry Box with Clear Window",http://localhost/hopgiayvpn/product/custom-pastry-box-with-clear-window/,"custom pastry box with clear window","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-pastry-box-with-clear-window/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/product/custom-pastry-box-with-clear-window/,PASS
367,"Custom Mooncake Packaging Box",http://localhost/hopgiayvpn/product/custom-mooncake-packaging-box/,related_product,357,"Custom Kraft Pastry Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,"custom kraft pastry drawer box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,PASS
367,"Custom Mooncake Packaging Box",http://localhost/hopgiayvpn/product/custom-mooncake-packaging-box/,related_product,351,"Custom Luxury Mooncake Gift Box with Insert",http://localhost/hopgiayvpn/product/custom-luxury-mooncake-gift-box-with-insert/,"custom luxury mooncake gift box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-luxury-mooncake-gift-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-11,YES,200,http://localhost/hopgiayvpn/product/custom-luxury-mooncake-gift-box-with-insert/,PASS
373,"Custom Luxury Paper Gift Bag with Ribbon Handles",http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,category_hub,,"Paper Bags with Logo",http://localhost/hopgiayvpn/products/paper-bags-with-logo/,"paper bags with logo","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/paper-bags-with-logo/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/products/paper-bags-with-logo/,PASS
373,"Custom Luxury Paper Gift Bag with Ribbon Handles",http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,related_product,379,"Custom Paper Shopping Bag with Handles",http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,"custom paper shopping bag with handles","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,PASS
373,"Custom Luxury Paper Gift Bag with Ribbon Handles",http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,related_product,254,"Custom Rigid Gift Box with Matching Paper Bag",http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,"custom rigid gift box with matching paper bag","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,PASS
373,"Custom Luxury Paper Gift Bag with Ribbon Handles",http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,related_product,7181,"CUSTOM WHITE PAPER SHOPPING BAG WITH BROWN ROPE HANDLES",http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,"custom white paper shopping bag with brown rope handles","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,PASS
379,"Custom Paper Shopping Bag with Handles",http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,category_hub,,"Paper Bags with Logo",http://localhost/hopgiayvpn/products/paper-bags-with-logo/,"paper bags with logo","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/paper-bags-with-logo/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/products/paper-bags-with-logo/,PASS
379,"Custom Paper Shopping Bag with Handles",http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,related_product,373,"Custom Luxury Paper Gift Bag with Ribbon Handles",http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,"custom luxury paper gift bag with ribbon handles","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-luxury-paper-gift-bag-with-ribbon-handles/,PASS
379,"Custom Paper Shopping Bag with Handles",http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,related_product,254,"Custom Rigid Gift Box with Matching Paper Bag",http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,"custom rigid gift box with matching paper bag","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,PASS
379,"Custom Paper Shopping Bag with Handles",http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,related_product,7181,"CUSTOM WHITE PAPER SHOPPING BAG WITH BROWN ROPE HANDLES",http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,"custom white paper shopping bag with brown rope handles","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,PASS
386,"Custom Printed Corrugated Ecommerce Box",http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,category_hub,,"Corrugated Mailer Boxes",http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,"corrugated mailer boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,PASS
386,"Custom Printed Corrugated Ecommerce Box",http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,related_product,391,"Custom Corrugated Mailer Box",http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,"custom corrugated mailer box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,PASS
386,"Custom Printed Corrugated Ecommerce Box",http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,related_product,5803,"CUSTOM CORRUGATED APPAREL MAILER BOX",http://localhost/hopgiayvpn/product/custom-corrugated-apparel-mailer-box/,"custom corrugated apparel mailer box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-apparel-mailer-box/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/product/custom-corrugated-apparel-mailer-box/,PASS
386,"Custom Printed Corrugated Ecommerce Box",http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,related_product,1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,"kraft corrugated mailer box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,PASS
391,"Custom Corrugated Mailer Box",http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,category_hub,,"Corrugated Mailer Boxes",http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,"corrugated mailer boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/products/corrugated-mailer-boxes/,PASS
391,"Custom Corrugated Mailer Box",http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,related_product,386,"Custom Printed Corrugated Ecommerce Box",http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,"custom printed corrugated ecommerce box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/product/custom-printed-corrugated-ecommerce-box/,PASS
391,"Custom Corrugated Mailer Box",http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,related_product,1027,"KRAFT CORRUGATED MAILER BOX",http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,"kraft corrugated mailer box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/product/kraft-corrugated-mailer-box/,PASS
391,"Custom Corrugated Mailer Box",http://localhost/hopgiayvpn/product/custom-corrugated-mailer-box/,related_product,5803,"CUSTOM CORRUGATED APPAREL MAILER BOX",http://localhost/hopgiayvpn/product/custom-corrugated-apparel-mailer-box/,"custom corrugated apparel mailer box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-corrugated-apparel-mailer-box/,0,,VALID_EXISTING_URL,BATCH-01,YES,200,http://localhost/hopgiayvpn/product/custom-corrugated-apparel-mailer-box/,PASS
397,"Custom Magnetic Gift Box with Insert Tray",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,category_hub,,"Magnetic Closure Boxes",http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,"magnetic closure boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,PASS
397,"Custom Magnetic Gift Box with Insert Tray",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,related_product,401,"Custom Magnetic Closure Gift Box",http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,"custom magnetic closure gift box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,PASS
397,"Custom Magnetic Gift Box with Insert Tray",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,related_product,422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,"custom magnetic gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,PASS
397,"Custom Magnetic Gift Box with Insert Tray",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,related_product,762,"CUSTOM RIGID GIFT BOX",http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,"custom rigid gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,PASS
401,"Custom Magnetic Closure Gift Box",http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,category_hub,,"Magnetic Closure Boxes",http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,"magnetic closure boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,PASS
401,"Custom Magnetic Closure Gift Box",http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,related_product,397,"Custom Magnetic Gift Box with Insert Tray",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,"custom magnetic gift box with insert tray","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,PASS
401,"Custom Magnetic Closure Gift Box",http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,related_product,422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,"custom magnetic gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,PASS
401,"Custom Magnetic Closure Gift Box",http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,related_product,762,"CUSTOM RIGID GIFT BOX",http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,"custom rigid gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,PASS
405,"Custom Perfume Display Box with Sleeve",http://localhost/hopgiayvpn/product/custom-perfume-display-box-with-sleeve/,category_hub,,"Perfume Packaging Boxes",http://localhost/hopgiayvpn/products/perfume-packaging-boxes/,"perfume packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/perfume-packaging-boxes/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/products/perfume-packaging-boxes/,PASS
405,"Custom Perfume Display Box with Sleeve",http://localhost/hopgiayvpn/product/custom-perfume-display-box-with-sleeve/,related_product,241,"Custom Perfume Box with Insert",http://localhost/hopgiayvpn/product/custom-perfume-box-with-insert/,"custom perfume box with insert","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-perfume-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-perfume-box-with-insert/,PASS
405,"Custom Perfume Display Box with Sleeve",http://localhost/hopgiayvpn/product/custom-perfume-display-box-with-sleeve/,related_product,334,"Custom Perfume Gift Set Box with Insert",http://localhost/hopgiayvpn/product/custom-perfume-gift-set-box-with-insert/,"custom perfume gift set box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-perfume-gift-set-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-perfume-gift-set-box-with-insert/,PASS
405,"Custom Perfume Display Box with Sleeve",http://localhost/hopgiayvpn/product/custom-perfume-display-box-with-sleeve/,related_product,5779,"CUSTOM PERFUME BOX WITH LID AND BASE",http://localhost/hopgiayvpn/product/custom-perfume-box-with-lid-and-base/,"custom perfume box with lid and base","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-perfume-box-with-lid-and-base/,0,,VALID_EXISTING_URL,BATCH-09,YES,200,http://localhost/hopgiayvpn/product/custom-perfume-box-with-lid-and-base/,PASS
416,"Custom Pastry Gift Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,category_hub,,"Bakery Packaging Boxes",http://localhost/hopgiayvpn/products/bakery-packaging-boxes/,"bakery packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/bakery-packaging-boxes/,0,,VALID_EXISTING_URL,BATCH-10,YES,200,http://localhost/hopgiayvpn/products/bakery-packaging-boxes/,PASS
416,"Custom Pastry Gift Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,related_product,230,"Custom Pastry Display Box with Drawer",http://localhost/hopgiayvpn/product/custom-pastry-display-box-with-drawer/,"custom pastry display box with drawer","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-pastry-display-box-with-drawer/,0,,VALID_EXISTING_URL,BATCH-10,YES,200,http://localhost/hopgiayvpn/product/custom-pastry-display-box-with-drawer/,PASS
416,"Custom Pastry Gift Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,related_product,248,"Custom Pastry Sleeve Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-sleeve-box-with-insert/,"custom pastry sleeve box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-pastry-sleeve-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-10,YES,200,http://localhost/hopgiayvpn/product/custom-pastry-sleeve-box-with-insert/,PASS
416,"Custom Pastry Gift Box with Insert",http://localhost/hopgiayvpn/product/custom-pastry-gift-box-with-insert/,related_product,357,"Custom Kraft Pastry Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,"custom kraft pastry drawer box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,0,,VALID_EXISTING_URL,BATCH-10,YES,200,http://localhost/hopgiayvpn/product/custom-kraft-pastry-drawer-box-with-insert/,PASS
422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,category_hub,,"Magnetic Closure Boxes",http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,"magnetic closure boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/products/magnetic-closure-boxes/,PASS
422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,related_product,762,"CUSTOM RIGID GIFT BOX",http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,"custom rigid gift box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box/,PASS
422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,related_product,401,"Custom Magnetic Closure Gift Box",http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,"custom magnetic closure gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-magnetic-closure-gift-box/,PASS
422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,related_product,397,"Custom Magnetic Gift Box with Insert Tray",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,"custom magnetic gift box with insert tray","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/product/custom-magnetic-gift-box-with-insert-tray/,PASS
422,"CUSTOM MAGNETIC GIFT BOX",http://localhost/hopgiayvpn/product/custom-magnetic-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL,BATCH-04,YES,200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-medical-kit-packaging-box/,category_hub,,"Pharmaceutical Packaging Boxes",http://localhost/hopgiayvpn/products/pharmaceutical-packaging-boxes/,"pharmaceutical packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/pharmaceutical-packaging-boxes/,0,,VALID_EXISTING_URL,BATCH-16,YES,200,http://localhost/hopgiayvpn/products/pharmaceutical-packaging-boxes/,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-medical-kit-packaging-box/,related_product,752,"CUSTOM PILL PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-pill-packaging-box/,"custom pill packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-pill-packaging-box/,0,,VALID_EXISTING_URL,BATCH-16,YES,200,http://localhost/hopgiayvpn/product/custom-pill-packaging-box/,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-medical-kit-packaging-box/,related_product,829,"Custom Vial Boxes for Glass Vials, Ampoules and Lab Samples",http://localhost/hopgiayvpn/product/custom-vial-packaging-box/,"custom vial boxes for glass vials, ampoules and lab samples","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-vial-packaging-box/,0,,VALID_EXISTING_URL,BATCH-16,YES,200,http://localhost/hopgiayvpn/product/custom-vial-packaging-box/,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-medical-kit-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL,BATCH-16,YES,200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,PASS
431,"Custom Watch Box with Drawer",http://localhost/hopgiayvpn/product/custom-watch-box-with-drawer/,category_hub,,"Jewelry Paper Boxes",http://localhost/hopgiayvpn/products/jewelry-paper-boxes/,"jewelry paper boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/jewelry-paper-boxes/,0,,VALID_EXISTING_URL,BATCH-13,YES,200,http://localhost/hopgiayvpn/products/jewelry-paper-boxes/,PASS
431,"Custom Watch Box with Drawer",http://localhost/hopgiayvpn/product/custom-watch-box-with-drawer/,related_product,256,"Custom Luxury Watch Box with Drawer",http://localhost/hopgiayvpn/product/custom-luxury-watch-box-with-drawer/,"custom luxury watch box with drawer","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-luxury-watch-box-with-drawer/,0,,VALID_EXISTING_URL,BATCH-13,YES,200,http://localhost/hopgiayvpn/product/custom-luxury-watch-box-with-drawer/,PASS
431,"Custom Watch Box with Drawer",http://localhost/hopgiayvpn/product/custom-watch-box-with-drawer/,related_product,257,"Custom Watch Box with Pillow Insert",http://localhost/hopgiayvpn/product/custom-watch-box-with-pillow-insert/,"custom watch box with pillow insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-watch-box-with-pillow-insert/,0,,VALID_EXISTING_URL,BATCH-13,YES,200,http://localhost/hopgiayvpn/product/custom-watch-box-with-pillow-insert/,PASS
431,"Custom Watch Box with Drawer",http://localhost/hopgiayvpn/product/custom-watch-box-with-drawer/,related_product,1281,"CUSTOM EARRING BOX WITH FOAM INSERT",http://localhost/hopgiayvpn/product/custom-earring-box-with-foam-insert/,"custom earring box with foam insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-earring-box-with-foam-insert/,0,,VALID_EXISTING_URL,BATCH-13,YES,200,http://localhost/hopgiayvpn/product/custom-earring-box-with-foam-insert/,PASS
