source_product_id,source_title,source_url,link_type,target_id,target_title,target_url,anchor_text,reason,suggested_placement,http_status,effective_url,redirect_count,http_error,validation
773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,category_hub,,"Cosmetic Paper Boxes",http://localhost/hopgiayvpn/products/cosmetic-paper-boxes/,"cosmetic paper boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/cosmetic-paper-boxes/,0,,VALID_EXISTING_URL
773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,related_product,774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,"custom cosmetic paper bag","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,0,,VALID_EXISTING_URL
773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,related_product,769,"CUSTOM AMPOULE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-ampoule-packaging-box/,"custom ampoule packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-ampoule-packaging-box/,0,,VALID_EXISTING_URL
773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,related_product,340,"Custom Cosmetic Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-cosmetic-drawer-box-with-insert/,"custom cosmetic drawer box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-cosmetic-drawer-box-with-insert/,0,,VALID_EXISTING_URL
773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,supporting_guide,852,"Types of Cosmetic Packaging: Practical Guide for Beauty Brands",http://localhost/hopgiayvpn/types-of-cosmetic-packaging/,"types of cosmetic packaging: practical guide for beauty brands","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Near the quote-preparation or sampling checklist.",200,http://localhost/hopgiayvpn/types-of-cosmetic-packaging/,0,,VALID_EXISTING_URL
774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,category_hub,,"Cosmetic Paper Boxes",http://localhost/hopgiayvpn/products/cosmetic-paper-boxes/,"cosmetic paper boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/cosmetic-paper-boxes/,0,,VALID_EXISTING_URL
774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,related_product,773,"CUSTOM COSMETIC PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,"custom cosmetic packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-cosmetic-packaging-box/,0,,VALID_EXISTING_URL
774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,related_product,1473,"Custom Perfume Magnetic Closure Box",http://localhost/hopgiayvpn/product/custom-perfume-magnetic-closure-box/,"custom perfume magnetic closure box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-perfume-magnetic-closure-box/,0,,VALID_EXISTING_URL
774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,related_product,340,"Custom Cosmetic Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-cosmetic-drawer-box-with-insert/,"custom cosmetic drawer box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-cosmetic-drawer-box-with-insert/,0,,VALID_EXISTING_URL
774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
774,"CUSTOM COSMETIC PAPER BAG",http://localhost/hopgiayvpn/product/custom-cosmetic-paper-bag/,supporting_guide,852,"Types of Cosmetic Packaging: Practical Guide for Beauty Brands",http://localhost/hopgiayvpn/types-of-cosmetic-packaging/,"types of cosmetic packaging: practical guide for beauty brands","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Near the quote-preparation or sampling checklist.",200,http://localhost/hopgiayvpn/types-of-cosmetic-packaging/,0,,VALID_EXISTING_URL
775,"CUSTOM CRAYON PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,category_hub,,"Back-to-School and Stationery Packaging",http://localhost/hopgiayvpn/products/back-to-school-stationery-packaging/,"back-to-school and stationery packaging","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/back-to-school-stationery-packaging/,0,,VALID_EXISTING_URL
775,"CUSTOM CRAYON PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,related_product,771,"CUSTOM COLORED PENCIL PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-colored-pencil-packaging-box/,"custom colored pencil packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-colored-pencil-packaging-box/,0,,VALID_EXISTING_URL
775,"CUSTOM CRAYON PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,related_product,807,"CUSTOM STATIONERY PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-stationery-packaging-box/,"custom stationery packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-stationery-packaging-box/,0,,VALID_EXISTING_URL
775,"CUSTOM CRAYON PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,related_product,781,"CUSTOM FOUNTAIN PEN GIFT BOX",http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,"custom fountain pen gift box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,0,,VALID_EXISTING_URL
775,"CUSTOM CRAYON PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
776,"CUSTOM DINNERWARE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-dinnerware-packaging-box/,category_hub,,"Home and Lifestyle Packaging",http://localhost/hopgiayvpn/products/home-lifestyle-packaging/,"home and lifestyle packaging","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/home-lifestyle-packaging/,0,,VALID_EXISTING_URL
776,"CUSTOM DINNERWARE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-dinnerware-packaging-box/,related_product,782,"CUSTOM KNIFE SET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knife-set-packaging-box/,"custom knife set packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-knife-set-packaging-box/,0,,VALID_EXISTING_URL
776,"CUSTOM DINNERWARE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-dinnerware-packaging-box/,related_product,821,"CUSTOM THERMOS BOTTLE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-thermos-bottle-packaging-box/,"custom thermos bottle packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-thermos-bottle-packaging-box/,0,,VALID_EXISTING_URL
776,"CUSTOM DINNERWARE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-dinnerware-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
777,"CUSTOM PHONE CASE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-phone-case-packaging-box/,category_hub,,"Electronics Accessories Packaging",http://localhost/hopgiayvpn/products/electronics-accessories-packaging/,"electronics accessories packaging","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/electronics-accessories-packaging/,0,,VALID_EXISTING_URL
777,"CUSTOM PHONE CASE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-phone-case-packaging-box/,related_product,770,"CUSTOM CHARGING CABLE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-charging-cable-packaging-box/,"custom charging cable packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-charging-cable-packaging-box/,0,,VALID_EXISTING_URL
777,"CUSTOM PHONE CASE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-phone-case-packaging-box/,related_product,744,"CUSTOM PHONE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-phone-packaging-box/,"custom phone packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-phone-packaging-box/,0,,VALID_EXISTING_URL
777,"CUSTOM PHONE CASE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-phone-case-packaging-box/,related_product,1477,"Custom Electronics Magnetic Closure Box",http://localhost/hopgiayvpn/product/custom-electronics-magnetic-closure-box/,"custom electronics magnetic closure box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-electronics-magnetic-closure-box/,0,,VALID_EXISTING_URL
777,"CUSTOM PHONE CASE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-phone-case-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
778,"CUSTOM SUPPLEMENT DRAWER PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-supplement-drawer-packaging-box/,category_hub,,"Supplement Packaging Boxes",http://localhost/hopgiayvpn/products/supplement-packaging-boxes/,"supplement packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/supplement-packaging-boxes/,0,,VALID_EXISTING_URL
778,"CUSTOM SUPPLEMENT DRAWER PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-supplement-drawer-packaging-box/,related_product,783,"CUSTOM KRAFT PAPER BAG FOR SUPPLEMENT PACKAGING",http://localhost/hopgiayvpn/product/custom-kraft-paper-bag-for-supplement-packaging/,"custom kraft paper bag for supplement packaging","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-kraft-paper-bag-for-supplement-packaging/,0,,VALID_EXISTING_URL
778,"CUSTOM SUPPLEMENT DRAWER PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-supplement-drawer-packaging-box/,related_product,815,"CUSTOM TABLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-tablet-packaging-box/,"custom tablet packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-tablet-packaging-box/,0,,VALID_EXISTING_URL
778,"CUSTOM SUPPLEMENT DRAWER PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-supplement-drawer-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
779,"CUSTOM DOUBLE WINE BOTTLE GIFT BOX",http://localhost/hopgiayvpn/product/custom-double-wine-bottle-gift-box/,category_hub,,"Wine and Premium Drink Packaging",http://localhost/hopgiayvpn/products/wine-premium-drink-packaging/,"wine and premium drink packaging","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/wine-premium-drink-packaging/,0,,VALID_EXISTING_URL
779,"CUSTOM DOUBLE WINE BOTTLE GIFT BOX",http://localhost/hopgiayvpn/product/custom-double-wine-bottle-gift-box/,related_product,767,"CUSTOM SINGLE WINE BOTTLE GIFT BOX",http://localhost/hopgiayvpn/product/custom-single-wine-bottle-gift-box/,"custom single wine bottle gift box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-single-wine-bottle-gift-box/,0,,VALID_EXISTING_URL
779,"CUSTOM DOUBLE WINE BOTTLE GIFT BOX",http://localhost/hopgiayvpn/product/custom-double-wine-bottle-gift-box/,related_product,835,"CUSTOM WINE BOTTLE GIFT BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-wine-bottle-gift-box-with-paper-bag/,"custom wine bottle gift box with paper bag","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-wine-bottle-gift-box-with-paper-bag/,0,,VALID_EXISTING_URL
779,"CUSTOM DOUBLE WINE BOTTLE GIFT BOX",http://localhost/hopgiayvpn/product/custom-double-wine-bottle-gift-box/,related_product,840,"CUSTOM WINE BOTTLE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-wine-bottle-packaging-box/,"custom wine bottle packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-wine-bottle-packaging-box/,0,,VALID_EXISTING_URL
779,"CUSTOM DOUBLE WINE BOTTLE GIFT BOX",http://localhost/hopgiayvpn/product/custom-double-wine-bottle-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
780,"CUSTOM DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-drawer-gift-box/,category_hub,,"Drawer Boxes",http://localhost/hopgiayvpn/products/drawer-boxes/,"drawer boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/drawer-boxes/,0,,VALID_EXISTING_URL
780,"CUSTOM DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-drawer-gift-box/,related_product,245,"Custom Apparel Drawer Box with Ribbon Pull",http://localhost/hopgiayvpn/product/custom-apparel-drawer-box-with-ribbon-pull/,"custom apparel drawer box with ribbon pull","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-apparel-drawer-box-with-ribbon-pull/,0,,VALID_EXISTING_URL
780,"CUSTOM DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-drawer-gift-box/,related_product,236,"Custom Wallet Drawer Box",http://localhost/hopgiayvpn/product/custom-wallet-drawer-box/,"custom wallet drawer box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-wallet-drawer-box/,0,,VALID_EXISTING_URL
780,"CUSTOM DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-drawer-gift-box/,related_product,231,"Custom Wine Drawer Box with Insert",http://localhost/hopgiayvpn/product/custom-wine-drawer-box-with-insert/,"custom wine drawer box with insert","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-wine-drawer-box-with-insert/,0,,VALID_EXISTING_URL
780,"CUSTOM DRAWER GIFT BOX",http://localhost/hopgiayvpn/product/custom-drawer-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
781,"CUSTOM FOUNTAIN PEN GIFT BOX",http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,category_hub,,"Back-to-School and Stationery Packaging",http://localhost/hopgiayvpn/products/back-to-school-stationery-packaging/,"back-to-school and stationery packaging","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/back-to-school-stationery-packaging/,0,,VALID_EXISTING_URL
781,"CUSTOM FOUNTAIN PEN GIFT BOX",http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,related_product,771,"CUSTOM COLORED PENCIL PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-colored-pencil-packaging-box/,"custom colored pencil packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-colored-pencil-packaging-box/,0,,VALID_EXISTING_URL
781,"CUSTOM FOUNTAIN PEN GIFT BOX",http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,related_product,807,"CUSTOM STATIONERY PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-stationery-packaging-box/,"custom stationery packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-stationery-packaging-box/,0,,VALID_EXISTING_URL
781,"CUSTOM FOUNTAIN PEN GIFT BOX",http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,related_product,775,"CUSTOM CRAYON PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,"custom crayon packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-crayon-packaging-box/,0,,VALID_EXISTING_URL
781,"CUSTOM FOUNTAIN PEN GIFT BOX",http://localhost/hopgiayvpn/product/custom-fountain-pen-gift-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
782,"CUSTOM KNIFE SET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knife-set-packaging-box/,category_hub,,"Home and Lifestyle Packaging",http://localhost/hopgiayvpn/products/home-lifestyle-packaging/,"home and lifestyle packaging","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/home-lifestyle-packaging/,0,,VALID_EXISTING_URL
782,"CUSTOM KNIFE SET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knife-set-packaging-box/,related_product,776,"CUSTOM DINNERWARE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-dinnerware-packaging-box/,"custom dinnerware packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-dinnerware-packaging-box/,0,,VALID_EXISTING_URL
782,"CUSTOM KNIFE SET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knife-set-packaging-box/,related_product,821,"CUSTOM THERMOS BOTTLE PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-thermos-bottle-packaging-box/,"custom thermos bottle packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-thermos-bottle-packaging-box/,0,,VALID_EXISTING_URL
782,"CUSTOM KNIFE SET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-knife-set-packaging-box/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
783,"CUSTOM KRAFT PAPER BAG FOR SUPPLEMENT PACKAGING",http://localhost/hopgiayvpn/product/custom-kraft-paper-bag-for-supplement-packaging/,category_hub,,"Supplement Packaging Boxes",http://localhost/hopgiayvpn/products/supplement-packaging-boxes/,"supplement packaging boxes","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/supplement-packaging-boxes/,0,,VALID_EXISTING_URL
783,"CUSTOM KRAFT PAPER BAG FOR SUPPLEMENT PACKAGING",http://localhost/hopgiayvpn/product/custom-kraft-paper-bag-for-supplement-packaging/,related_product,778,"CUSTOM SUPPLEMENT DRAWER PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-supplement-drawer-packaging-box/,"custom supplement drawer packaging box","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-supplement-drawer-packaging-box/,0,,VALID_EXISTING_URL
783,"CUSTOM KRAFT PAPER BAG FOR SUPPLEMENT PACKAGING",http://localhost/hopgiayvpn/product/custom-kraft-paper-bag-for-supplement-packaging/,related_product,815,"CUSTOM TABLET PACKAGING BOX",http://localhost/hopgiayvpn/product/custom-tablet-packaging-box/,"custom tablet packaging box","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-tablet-packaging-box/,0,,VALID_EXISTING_URL
783,"CUSTOM KRAFT PAPER BAG FOR SUPPLEMENT PACKAGING",http://localhost/hopgiayvpn/product/custom-kraft-paper-bag-for-supplement-packaging/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
793,"CUSTOM PHONE PACKAGING BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-phone-packaging-box-with-paper-bag/,category_hub,,"Paper Bags with Logo",http://localhost/hopgiayvpn/products/paper-bags-with-logo/,"paper bags with logo","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/paper-bags-with-logo/,0,,VALID_EXISTING_URL
793,"CUSTOM PHONE PACKAGING BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-phone-packaging-box-with-paper-bag/,related_product,254,"Custom Rigid Gift Box with Matching Paper Bag",http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,"custom rigid gift box with matching paper bag","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-rigid-gift-box-with-matching-paper-bag/,0,,VALID_EXISTING_URL
793,"CUSTOM PHONE PACKAGING BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-phone-packaging-box-with-paper-bag/,related_product,725,"CUSTOM LUXURY GIFT BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-luxury-gift-box-with-paper-bag/,"custom luxury gift box with paper bag","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-luxury-gift-box-with-paper-bag/,0,,VALID_EXISTING_URL
793,"CUSTOM PHONE PACKAGING BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-phone-packaging-box-with-paper-bag/,related_product,379,"Custom Paper Shopping Bag with Handles",http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,"custom paper shopping bag with handles","Same category with a different packed product, structure or support option.","After the insert, material or use-case section.",200,http://localhost/hopgiayvpn/product/custom-paper-shopping-bag-with-handles/,0,,VALID_EXISTING_URL
793,"CUSTOM PHONE PACKAGING BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-phone-packaging-box-with-paper-bag/,supporting_guide,587,"How to Choose the Right Paper Material for Custom Paper Boxes",http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,"how to choose the right paper material for custom paper boxes","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Inside the relevant structure/material paragraph.",200,http://localhost/hopgiayvpn/paper-materials-for-custom-paper-boxes/,0,,VALID_EXISTING_URL
793,"CUSTOM PHONE PACKAGING BOX WITH PAPER BAG",http://localhost/hopgiayvpn/product/custom-phone-packaging-box-with-paper-bag/,supporting_guide,7133,"How Paper Bags Support Retail Paper Packaging Systems",http://localhost/hopgiayvpn/how-paper-bags-support-retail-packaging/,"how paper bags support retail paper packaging systems","Existing guide matches the product structure, material, insert or industry-use vocabulary.","Near the quote-preparation or sampling checklist.",200,http://localhost/hopgiayvpn/how-paper-bags-support-retail-packaging/,0,,VALID_EXISTING_URL
794,"CUSTOM RED PAPER SHOPPING BAG",http://localhost/hopgiayvpn/product/custom-red-paper-shopping-bag/,category_hub,,"Paper Bags with Logo",http://localhost/hopgiayvpn/products/paper-bags-with-logo/,"paper bags with logo","Connect the product to its most specific existing category hub.","Product introduction or breadcrumb-support paragraph.",200,http://localhost/hopgiayvpn/products/paper-bags-with-logo/,0,,VALID_EXISTING_URL
794,"CUSTOM RED PAPER SHOPPING BAG",http://localhost/hopgiayvpn/product/custom-red-paper-shopping-bag/,related_product,7181,"CUSTOM WHITE PAPER SHOPPING BAG WITH BROWN ROPE HANDLES",http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,"custom white paper shopping bag with brown rope handles","Same category with a different packed product, structure or support option.","After the structure/opening section.",200,http://localhost/hopgiayvpn/product/custom-white-paper-shopping-bag-with-brown-rope-handles/,0,,VALID_EXISTING_URL
